file_name,fusion_name,qty_in_model,part_id,bom_file,description,mpn,vendor,vendor_url,note
Extruded,Extruded,20,EL_SERVO_DRIVER,electronics.csv,"Waveshare serial bus servo driver board, ST/SC series",25514,Waveshare,https://www.waveshare.com/product/robotics/drivers-sensors/drivers/bus-servo-adapter-a.htm,via `wareshare_st_servo_controller v7`; Fusion name `wareshare_st_servo_controller`; BOM row is the Waveshare bus servo driver
Extruded_1,Extruded (1),4,EL_SERVO_DRIVER,electronics.csv,"Waveshare serial bus servo driver board, ST/SC series",25514,Waveshare,https://www.waveshare.com/product/robotics/drivers-sensors/drivers/bus-servo-adapter-a.htm,via `wareshare_st_servo_controller v7`; Fusion name `wareshare_st_servo_controller`; BOM row is the Waveshare bus servo driver
1_1_02_EB901-547_1_rotor,1_1_02_EB901-547_1_rotor,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
1_1_06_EB903-537_1_1,1_1_06_EB903-537_1_1,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
1_1_31_QT-942_1,1_1_31_QT-942_1,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
1_2_04_635000_1_1,1_2_04_635000_1_1,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
1_2_04_680902_1_1,1_2_04_680902_1_1,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
1_2_05_130001_1_1,1_2_05_130001_1_1,30,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
1_2_06_000004_AF0_1_1,1_2_06_000004_AF0_1_1,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
1_3_03_000357_1_1,1_3_03_000357_1_1,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
CORE,CORE,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
PBC,PBC,10,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - no back cover`
BACK_COVER1_1_06_EB903-538_1,BACK_COVER1_1_06_EB903-538_1,3,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_05_020108_1_1,1_2_05_020108_1_1,12,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_05_140095_1_1,1_2_05_140095_1_1,12,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_1_31_QT-1040_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP,1_1_31_QT-1040^FL82BLW33-48V-35N.m(tooling-version)(1)_FL82BLW33-48V-35N.m(tooling-version)(1).STEP,3,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
1_1_06_EB823-507_AF0_1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP,1_1_06_EB823-507_AF0^1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m(tooling-version)(1)_FL82BLW33-48V-35N.m(tooling-version)(1).STEP,3,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
R06-ROTOR,R06-ROTOR,3,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,38,FAS_BEARING_35X44X5,fasteners.csv,"Ball bearing, 35 x 44 x 5 mm",,Amazon,https://www.amazon.com/XIKE-6707-2RS-Bearings-35x44x5mm-Pre-Lubricated/dp/B09D2XN464/,"26 of this size modelled per transforms.csv: 22 fitted loose, 4 inside ACT_RS06 (bought with it); each is two `half-bearing` components, so qty_in_model 38 = 19 bearings"
weight,weight,3,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
half-bearing_35x47x7_6807_4.0kN_29g,half-bearing_35x47x7_6807_4.0kN_29g,8,FAS_BEARING_35X47X7,fasteners.csv,"Ball bearing, 35 x 47 x 7 mm",,Amazon,https://www.amazon.com/XIKE-6807-2RS-Bearings-35x47x7mm-Pre-Lubricated/dp/B09D2ZHNPH/,"4 of this size modelled per transforms.csv, all fitted loose; each is two `half-bearing` components, so qty_in_model 8 = 4 bearings"
half-bearing_50x65x7_6810_6.1kN_52g,half-bearing_50x65x7_6810_6.1kN_52g,4,FAS_BEARING_50X65X7,fasteners.csv,"Ball bearing, 50 x 65 x 7 mm",,Amazon,https://www.amazon.com/uxcell-6810-2RS-Groove-Bearings-Double/dp/B082PYMQFL,"2 of this size modelled per transforms.csv, all fitted loose; each is two `half-bearing` components, so qty_in_model 4 = 2 bearings"
ankle_top_cover,ankle_top_cover,1,,,,,,,cover under `protections` (Fusion material Steel); not in printed-parts.csv
cables,cables,1,,,,,,,wiring harness lump; no single BOM row (see cables-connectors.csv and the wiring pages)
1_1_02_EB1201-501_1_1_1,1_1_02_EB1201-501_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_1_06_EB1203-503_1_1_1,1_1_06_EB1203-503_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_1_31_EB1203-505_1_1_1,1_1_31_EB1203-505_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_2_04_618030_1_1_1,1_2_04_618030_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_2_04_694000_1_1_1,1_2_04_694000_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_2_05_000438_1_1_1,1_2_05_000438_1_1_1,8,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_2_05_025081_1_1_1,1_2_05_025081_1_1_1,24,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_2_05_025121_1_1_1,1_2_05_025121_1_1_1,24,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_2_05_030050_1_1_1,1_2_05_030050_1_1_1,6,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_2_05_QT-104_1_1_1,1_2_05_QT-104_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
DIANJIBAN-2_SW0001_1_1_2_1,DIANJIBAN-2_SW0001_1_1_2_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_21_121000046___61810_50__1_1,1_21_121000046___61810_50__1_1_,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
1_21_121000047___7_1_1_1,1_21_121000047___7_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
D19_1_1_1,D19_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
ROTOR,ROTOR,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
ZYDQHJ_1_1_1,ZYDQHJ_1_1_1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
PIS72-D6X_1_1_1,_PIS72-D6X_1_1_1,6,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
SR_1__1,SR_1__1,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
Component26,Component26,2,ACT_RS04,actuators.csv,RobStride 04 quasi-direct-drive actuator,RobStride 04,Amazon,https://www.amazon.com/RobStride-120N-m-Integrated-Actuator-Module/dp/B0GY8T32L9,via `robstride04`
