part_id,rev,kind,format,path,bytes,sha256
block,,vendor,STEP,files/vendor/block.step,61331,3a2a04bafa8eaf81cb8c16681997689e5b32545e7737bec8ebbdd6ed2f2e1c44
BOARD-17_1.stp,,vendor,STEP,files/vendor/BOARD-17_1.stp.step,76878,d6a904f0c74f51db842a657327fa2eabdffeaa70ea3d984fe55931ee5caecaab
BOARD-17_1.stp~2,,vendor,STEP,files/vendor/BOARD-17_1.stp~2.step,76880,a6b318107ccb6c077738d0ccb5bfadfb74cae14e32c4388837cee2a3f738a714
Board,,vendor,STEP,files/vendor/Board.step,138562,9d1fba06aa680d4012dc797a492aa384a47a524188d5043dc487622aac9b25d7
BOARD_3D_KMMV03_2024-10-21_2__2.stp,,vendor,STEP,files/vendor/BOARD_3D_KMMV03_2024-10-21_2__2.stp.step,106815,b60aba1096124c306f5ade49e7bf04397566749472b8cdbb3a7e01e63590415f
buck_converter_48_to_12,,vendor,STEP,files/vendor/buck_converter_48_to_12.step,18258,bb7e399f0f59ca5c30c7eedd1b503a4fc2369ef69c5c20d3327a9d94f63d2d8a
cables,,vendor,STEP,files/vendor/cables.step,8504,aadbac58b32fabef582221036df0ba0e0a5c21dfaecb671cb873d51300ea9015
CAN_Isolated,,vendor,STEP,files/vendor/CAN_Isolated.step,59704,7247b450ae1692cefae8446552ceb1490205d1b1a9199ae6db00400ceba7d733
casing,,vendor,STEP,files/vendor/casing.step,101175,ed22791483f50d2b757652aec4ac3af0da9e1033731fc9534885b7d5075c5597
Component1,,vendor,STEP,files/vendor/Component1.step,42573,dd0e120fe9d288cb38818b5142250d72d22db5c61868c4f8fb832a9ce02fc1c3
Component2,,vendor,STEP,files/vendor/Component2.step,16632,86547cc852b83a1c4743c78d3afaad5940e62676edf4ccb5f4d042b82082702b
Component20,,vendor,STEP,files/vendor/Component20.step,5622,841b9c14532c4d8f5c55628a56fa347f478b93254b0a9c45fc42dd1eb8f287c1
Component21,,vendor,STEP,files/vendor/Component21.step,7764,89f1433559cdea6b5f906f46f776fef359bbb839340ce61c2cfc162f9cf3cf86
Component21~2,,vendor,STEP,files/vendor/Component21~2.step,7799,bb6e6d649f722735ee5776bf7ee94e3efad9cabd1dda5eac441bb7cd8281fbd4
Component26,,vendor,STEP,files/vendor/Component26.step,7874,d3d9543d409f242e5e2dfe83f93a0292f59c9fcaa80e49c03beed86fe0f09e7f
Component35,,vendor,STEP,files/vendor/Component35.step,1110614,23d6eb13ef20cf6b9dcc05d55bb826f7b057534df02aae8fcaf354b0a445a32c
Component35_1,,vendor,STEP,files/vendor/Component35_1.step,1110634,b56390b6c0c1891115eca8d00ac663a3d0f657c56ffb0b19f8c16adbfbe91c83
Component59,,vendor,STEP,files/vendor/Component59.step,5977,6119c4790ed3038e002c2d1f58c700fbc090f049c466cca4d8b3f21ba61ac2bf
Component59_1,,vendor,STEP,files/vendor/Component59_1.step,5999,2a74dd7b621bb0402b4784bc40966db3cb8fb2d35f9e521a5fbab6232606fc18
Component80,,vendor,STEP,files/vendor/Component80.step,5977,7ea5eca32ba9068af1d8a5b600cb6cde39921b9946617a8a6886b04778cbcb15
Component80_1,,vendor,STEP,files/vendor/Component80_1.step,5999,8aac1f749ca2a7c98c995624ce7227dc39c4ff51ab8c7a0caa6f2c63b29cbbf8
CORE,,vendor,STEP,files/vendor/CORE.step,11072,f841d017c7d5e48242ebd94cc75bbe92650f585603b5255c86c4bb0efac0976a
CORE~2,,vendor,STEP,files/vendor/CORE~2.step,11405,ef03ecfb3001d720f3e5111fcb29445f5bae8c7ea88fc97cf44cadfd2d71f0aa
CORE~3,,vendor,STEP,files/vendor/CORE~3.step,7401,19a8532ff0197a2c97d035731abadb18f1e769d0bc783168dc12f84ece9c226f
dc-005-5a-20,,vendor,STEP,files/vendor/dc-005-5a-20.step,83470,b5cc0e091dc7a140fcd2e6faa7cbadc1fb2ff1417fb9e7ed380c87f6df1c5158
DIANJIBAN-2_SW0001_1_1_2_1,,vendor,STEP,files/vendor/DIANJIBAN-2_SW0001_1_1_2_1.step,1280681,02dd96b358ca2d4ad8e8d32990b2eaf01e7660612e552b0915e7559420afd4e5
dovetail_umi_gripper,,vendor,STEP,files/vendor/dovetail_umi_gripper.step,21493649,36c19ea0490dbef36e30d2eacf8be18d7a41710acdd016e0738e2ae631ce7b3d
half-bearing-45x58x7_6809_5.4kN_40g,,vendor,STEP,files/vendor/half-bearing-45x58x7_6809_5.4kN_40g.step,86682,bb63eefc76978aad1685b10f294924c9014470dfd1a6071350206d09e389bf5e
half-bearing_30x37x4_6706_0.9kN_8g,,vendor,STEP,files/vendor/half-bearing_30x37x4_6706_0.9kN_8g.step,91099,e3a6010d9fdb8403e647020e5b59c1e3cc0a2916e657fda5b47072d0436571ec
half-bearing_35x44x5_6707_1.6kN_15g,,vendor,STEP,files/vendor/half-bearing_35x44x5_6707_1.6kN_15g.step,89080,23e186956e22cabef986a3d3c101df097e56d67479dc392b836b166af95e3037
half-bearing_35x44x5_6707_1.6kN_15g~2,,vendor,STEP,files/vendor/half-bearing_35x44x5_6707_1.6kN_15g~2.step,89072,12d7a9f38e77bf2cc108ef43032b34fe8651f68cdebcec9a5ef7083c5f688889
half-bearing_35x47x7_6807_4.0kN_29g,,vendor,STEP,files/vendor/half-bearing_35x47x7_6807_4.0kN_29g.step,32711,a8f9c6fb9a1fe27708173a89c072ddc54ce897660939086393e00d2df248294d
half-bearing_50x65x7_6810_6.1kN_52g,,vendor,STEP,files/vendor/half-bearing_50x65x7_6810_6.1kN_52g.step,3635,d3285a51e23159b4197d0a4b80083658e85864f23892db8b69176377e8b79c52
Hub,,vendor,STEP,files/vendor/Hub.step,51280,ed553ce1f5d98f3b98bed951a2911ea9f22ee4869a7dfc455e2d04c44d2f695d
IntelRealsense_D435_Multibody,,vendor,STEP,files/vendor/IntelRealsense_D435_Multibody.step,1168581,6ce51dbb57ff1d58a3459d6526e422b49fd1476c9eb136a63e50ec94e3a8714c
IntelRealsense_D435_Multibody_v9_1,,vendor,STEP,files/vendor/IntelRealsense_D435_Multibody_v9_1.step,1168723,74260fc130091b4e2518dabf9d6534bbd3e4a8f0c47cb7c7760c43cba1ea946b
lumped_wires,,vendor,STEP,files/vendor/lumped_wires.step,90143,7dea277f20a1f697fa76a632afc1944aa737e5e19a34453f01c1f38d7f86cd89
MINISFORUM_AI_X1,,vendor,STEP,files/vendor/MINISFORUM_AI_X1.step,45652,41d426ce5fe0641d8a6d8e4ba94558e5bf77785b16206ae18c43ac13558fb8cb
OUTPUT-SHAFT.stp,,vendor,STEP,files/vendor/OUTPUT-SHAFT.stp.step,150519,793d4f30af165556b2473a272af166d34a83315fc79846b0f4d1fabd45d2afa1
OUTPUTGEAR_40,,vendor,STEP,files/vendor/OUTPUTGEAR_40.step,1305093,37f3b545d082a613826b3d91ac2ed32fb475861f602c2dab265b99ccd6b691de
PBC,,vendor,STEP,files/vendor/PBC.step,76264,c4e3fdd7daedad21dd1c51a009ae47209b5d79d3055e0140e014be45b7ad2298
PBC~2,,vendor,STEP,files/vendor/PBC~2.step,76266,8ab4b3be4fe3b970490e91d08808c0394da38b48c30795ab36beafcf0ac716aa
PIS72-D6X_1_1_1,,vendor,STEP,files/vendor/PIS72-D6X_1_1_1.step,8297,1de6bc835d6faa0cedb0a7752fd5f5a18a5a1feff5e3f3dfd5f1f7f9e4e0a254
R06-ROTOR,,vendor,STEP,files/vendor/R06-ROTOR.step,169420,c8a29db04b055171ddf94b7fdf511d19e01b8cb002cfec779099641fa94008e7
R06-ROTOR~2,,vendor,STEP,files/vendor/R06-ROTOR~2.step,169399,c140bc5ae12f349dfa42b3996b59c60cbae415b7b563603a50eb9c06060145c4
ROTOR,,vendor,STEP,files/vendor/ROTOR.step,84210,b1554cb03e5d4902a97f0cc904e1560f12de5cb965e9879b3bda5b66ba32bc91
SGQZC__35.stp,,vendor,STEP,files/vendor/SGQZC__35.stp.step,24163,28eee44b8bd3ac4619db26253e2b3fb4937e7467bc895b36e8c5969fa4ce65f9
shaft_1_1_02_EB671-502_1.stp,,vendor,STEP,files/vendor/shaft_1_1_02_EB671-502_1.stp.step,32748,6dc33069147ee30185c8e38ac68770d3223f5ae621243065664fd116825164c1
shaft_1_1_02_EB671-502_1.stp~2,,vendor,STEP,files/vendor/shaft_1_1_02_EB671-502_1.stp~2.step,32750,a1dea04f99b29648f1500f955edd52a1d323b44091e870cf97bde78266068642
Small_Wires_Midplate_Rough,,vendor,STEP,files/vendor/Small_Wires_Midplate_Rough.step,9437,63c65716c56c55cc8e404ebef2480bd1a2131d814fc4613d0e989bfff0079335
SR_1__1,,vendor,STEP,files/vendor/SR_1__1.step,51802,e0663be895c57b3e1249edf93f24621aef8bc64d4fd323540c28a63e96310517
U-joint_type_C_adapter,,vendor,STEP,files/vendor/U-joint_type_C_adapter.step,40975,829546a04c405f831c87f3c8a88b1c3711611839d640af5d920cd57fc03a5ea6
U-joint_type_C_adapter_v3_1,,vendor,STEP,files/vendor/U-joint_type_C_adapter_v3_1.step,40998,6cbd86d1cc9d5d7a08361af198e4d4ce44af9519b0c16833a255ad8a878a7755
USB-C_Cable,,vendor,STEP,files/vendor/USB-C_Cable.step,33490,5c4a1966f1c95559d79675b69fde077b32d136ac02da6ba0ae570ca66e4b077f
USB_Straight,,vendor,STEP,files/vendor/USB_Straight.step,17032,c0a150a551e51ef0bbc2123c6e960d819a7c0a2518b6fd7074b6b151c1135441
User_Library-DG350-3_5-02P,,vendor,STEP,files/vendor/User_Library-DG350-3_5-02P.step,236043,edae5f8e6bd7e56c69e43bcdad752f68cb20f8643c4877554c30854779f41db1
VEMONT_USB-C_Hub_Long,,vendor,STEP,files/vendor/VEMONT_USB-C_Hub_Long.step,77236,888777d9b040cd86473aed96640e739650050d025df432164bae3f28c2ad1fe9
weight,,vendor,STEP,files/vendor/weight.step,8065,c2bf446e4fff47211d641a542ed8367cd3664f491ea4f600538026b8deca8bd6
weight~2,,vendor,STEP,files/vendor/weight~2.step,8065,33dda54e8ef35c466446c2c1533ae7d1d77f2356c446d52ef76975d830cf9a15
WJ-WK00-0412-TOPCABINET_74,,vendor,STEP,files/vendor/WJ-WK00-0412-TOPCABINET_74.step,947969,a3f110be15923bed1cf99d55174c1b4114e41a45aa68ff7f335947e2a14ca0b4
WJ-WK00-0413-MIDDLECASE_80,,vendor,STEP,files/vendor/WJ-WK00-0413-MIDDLECASE_80.step,254559,30d315b71f617c83d14d93d9f9ba64d0a4e73bea0bfeab31ee930ae71d015909
WJ-WK00-414-BOTTOMCASE_48,,vendor,STEP,files/vendor/WJ-WK00-414-BOTTOMCASE_48.step,2627163,11bcadef2a4a403d7e96314ca64cde2fbb532273facc5dae2bf21b0132dd90fe
LICENSE,,release,TEXT,files/LICENSE,11358,cfc7749b96f63bd31c3c42b5c471bf756814053e847c10f3eb003417bc523d30
