fusion_name,file_name,kind,qty,bodies,children,material,mass_g,bbox_x_mm,bbox_y_mm,bbox_z_mm,linked,out_of_date,path
000_left_arm_long_wrist_latest,000_left_arm_long_wrist_latest,subassembly,1,0,163,,4610.3,111.1,202.2,523.8,True,,000_left_arm_long_wrist_latest:1
001_left_wrist_long_latest,001_left_wrist_long_latest,subassembly,1,0,4,,867.6,77.9,75.1,217.3,True,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1
3DP_arm11_x2_wrist_roll,3DP_arm11_x2_wrist_roll,part,1,1,0,Nylon 12 (with Formlabs Fuse 1 3D Printer),72.1,68.6,47.1,122.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+3DP_arm11_x2_wrist_roll:1
robstride00,robstride00,subassembly,2,0,4,,310.0,80.7,80.7,165.4,True,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1
CORE,CORE,part,2,1,0,core-material,177.5,43.2,43.2,31.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+CORE:1
FL57BLW12-24V-10N.m-DE.stp,FL57BLW12-24V-10N.m-DE.stp,subassembly,2,0,19,,106.5,69.0,62.4,165.4,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1
10NM_PCB_2024-10-30_ASM_ASM_ASM.stp,10NM_PCB_2024-10-30_ASM_ASM_ASM.stp,subassembly,2,0,1,,11.1,51.6,54.3,5.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1
10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp,10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp,subassembly,2,0,1,,11.1,51.6,54.3,5.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1
10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp,10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp,subassembly,2,0,1,,11.1,51.6,54.3,5.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1
10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp,10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp,subassembly,2,0,3,,11.1,51.6,54.3,5.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1
BOARD_3D_KMMV03_2024-10-21_2__2.stp,BOARD_3D_KMMV03_2024-10-21_2__2.stp,part,2,1,0,FR4,5.2,51.6,48.5,1.6,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+BOARD_3D_KMMV03_2024-10-21_2__2.stp:1
VHZD-CN1_3D_KMMV03_2024-10-21_3_ASM.stp,VHZD-CN1_3D_KMMV03_2024-10-21_3_ASM.stp,subassembly,2,0,1,,2.9,15.5,5.2,11.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN1_3D_KMMV03_2024-10-21_3_ASM.stp:1
CON_P4_11_438X3_2_HD_STEP_ASM_2_ASM.stp,CON_P4_11_438X3_2_HD_STEP_ASM_2_ASM.stp,subassembly,2,0,1,,2.9,15.5,5.2,11.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN1_3D_KMMV03_2024-10-21_3_ASM.stp:1+CON_P4_11_438X3_2_HD_STEP_ASM_2_ASM.stp:1
SOLID-17_CON_P4_11_438X3_2_HD_3.stp,SOLID-17_CON_P4_11_438X3_2_HD_3.stp,part,2,1,0,Steel,2.9,15.5,5.2,11.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN1_3D_KMMV03_2024-10-21_3_ASM.stp:1+CON_P4_11_438X3_2_HD_STEP_ASM_2_ASM.stp:1+SOLID-17_CON_P4_11_438X3_2_HD_3.stp:1
VHZD-CN2_3D_KMMV03_2024-10-21_3_ASM.stp,VHZD-CN2_3D_KMMV03_2024-10-21_3_ASM.stp,subassembly,2,0,1,,2.9,15.5,5.2,11.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN2_3D_KMMV03_2024-10-21_3_ASM.stp:1
CON_P4_11_438X3_2_HD_VHZD-CN2_2_ASM.stp,CON_P4_11_438X3_2_HD_VHZD-CN2_2_ASM.stp,subassembly,2,0,1,,2.9,15.5,5.2,11.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN2_3D_KMMV03_2024-10-21_3_ASM.stp:1+CON_P4_11_438X3_2_HD_VHZD-CN2_2_ASM.stp:1
SOLID-17_CON_P4_11_438X3_2_HD_2.stp,SOLID-17_CON_P4_11_438X3_2_HD_2.stp,part,2,1,0,Steel,2.9,15.5,5.2,11.3,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+10NM_PCB_2024-10-30_ASM_ASM_ASM.stp:1+10NM_PCB_2024-10-30_ASM_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_ASM_1_ASM_1_ASM.stp:1+10NM_PCB_2024-10-30_1_ASM_1_ASM_ASM.stp:1+VHZD-CN2_3D_KMMV03_2024-10-21_3_ASM.stp:1+CON_P4_11_438X3_2_HD_VHZD-CN2_2_ASM.stp:1+SOLID-17_CON_P4_11_438X3_2_HD_2.stp:1
1_1_02_EB571-960.stp,1_1_02_EB571-960.stp,part,2,7,0,Aluminum A356 T6; Steel,16.2,57.0,6.4,57.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_02_EB571-960.stp:1
1_1_04_EB572-5105.stp,1_1_04_EB572-5105.stp,part,2,9,0,Aluminum A356 T6; Steel,13.5,57.0,57.0,8.2,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_04_EB572-5105.stp:1
1_1_06_EB573-643.stp,1_1_06_EB573-643.stp,part,2,14,0,Aluminum A356 T6; Steel,36.1,57.0,57.0,30.8,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_06_EB573-643.stp:1
1_1_14_PL574-570.stp,1_1_14_PL574-570.stp,part,2,1,0,Steel,2.0,12.5,2.2,17.9,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_14_PL574-570.stp:1
1_1_30_GR-2087_ASM.stp,1_1_30_GR-2087_ASM.stp,subassembly,2,0,1,,22.3,5.5,44.0,44.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_30_GR-2087_ASM.stp:1
XXL-15547_ASM.stp,XXL-15547_ASM.stp,subassembly,2,0,2,,22.3,5.5,44.0,44.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_30_GR-2087_ASM.stp:1+XXL-15547_ASM.stp:1
1_21_121000022__SGQZC619-4_4-.stp,1_21_121000022__SGQZC619-4_4-.stp,part,2,1,0,Steel,1.9,4.0,11.0,11.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_30_GR-2087_ASM.stp:1+XXL-15547_ASM.stp:1+1_21_121000022__SGQZC619-4_4-.stp:1
SGQZC__35.stp,SGQZC__35.stp,part,2,1,0,Steel,20.4,5.0,44.0,44.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_1_30_GR-2087_ASM.stp:1+XXL-15547_ASM.stp:1+SGQZC__35.stp:1
1_2_04_000306.stp,1_2_04_000306.stp,part,2,1,0,Steel,0.9,9.0,2.4,9.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_2_04_000306.stp:1
1_2_05_000314.stp,1_2_05_000314.stp,part,2,1,0,Steel,0.2,2.3,6.0,2.5,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_2_05_000314.stp:1
1_2_05_020068.stp,1_2_05_020068.stp,part,14,1,0,Steel,0.4,7.8,4.6,4.6,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_2_05_020068.stp:1
1_2_05_025121.stp,1_2_05_025121.stp,part,8,1,0,Steel,0.4,12.2,4.7,4.7,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+FL57BLW12-24V-10N.m-DE.stp:1+1_2_05_025121.stp:1
OUTPUT-SHAFT.stp,OUTPUT-SHAFT.stp,part,2,1,0,Aluminum A356 T6,11.7,6.7,35.0,35.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+OUTPUT-SHAFT.stp:1
back_lid_1_1_06_EB573-642.stp,back_lid_1_1_06_EB573-642.stp,part,2,5,0,Aluminum A356 T6; Steel,14.4,57.0,57.0,10.5,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+robstride00:1+back_lid_1_1_06_EB573-642.stp:1
v15_right_end_effector_attachment,v15_right_end_effector_attachment,part,2,1,0,Nylon 12 (with Formlabs Fuse 1 3D Printer),130.2,66.0,55.5,98.0,True,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+v15_right_end_effector_attachment:1
wrist_3-left,wrist_3-left,subassembly,2,0,4,,355.2,71.5,71.9,131.1,True,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1
Component5,Component5,part,2,1,0,Nylon 12 (with Formlabs Fuse 1 3D Printer),138.0,71.9,68.0,131.1,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+Component5:1
bearing_30x37x4_6706_0.9kN_8g,bearing_30x37x4_6706_0.9kN_8g,subassembly,2,0,2,,8.2,37.1,37.1,4.1,True,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+bearing_30x37x4_6706_0.9kN_8g:1
half-bearing_30x37x4_6706_0.9kN_8g,half-bearing_30x37x4_6706_0.9kN_8g,part,4,30,0,half steel,4.1,37.0,37.0,4.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+bearing_30x37x4_6706_0.9kN_8g:1+half-bearing_30x37x4_6706_0.9kN_8g:1
robstride05,robstride05,subassembly,2,0,3,,194.1,56.1,65.1,215.6,True,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1
1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,subassembly,2,0,1,,23.9,37.0,37.0,14.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,subassembly,2,0,3,,23.9,37.0,37.0,14.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,0001755652_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,4,1,0,Steel,1.4,4.0,4.0,14.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,subassembly,2,0,1,,21.2,37.0,37.0,14.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,subassembly,2,0,4,,21.2,37.0,37.0,14.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,0001755650_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Aluminum A356 T6,8.1,32.0,32.0,8.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,0001755652_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Steel,1.4,4.0,4.0,14.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_21_121000022__610001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Steel,1.9,4.0,11.0,11.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,6706__300001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Steel,9.9,37.0,37.0,4.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1+6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
Component20,Component20,part,2,1,0,CORE,120.3,34.0,34.0,29.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+Component20:1
FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE,FL46BLW10-48V-5N.m-DE_2_FL46BLW10-48V-5N.m-DE,subassembly,2,0,28,,49.8,44.0,65.1,65.1,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1
1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_1_02_EB461-502_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Aluminum A356 T6,10.0,46.0,46.0,9.0,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_1_06_EB463-507_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Aluminum A356 T6,21.8,46.0,46.0,35.1,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
